transaction_id,amount,hour,day_of_week,merchant_category,transaction_type,location_risk,previous_transactions,avg_transaction_amount,is_international,is_fraud
TXN008933,22.55,12,6,Travel,Online,Low,6,150.46,0,0
TXN008934,132.17,1,6,Restaurant,POS,Low,4,94.41,0,0
TXN008935,112.82,13,2,Grocery,POS,Low,5,50.73,0,0
TXN008936,123.79,0,3,Fuel,ATM,Medium,4,100.97,1,0
TXN008937,11.05,4,4,Restaurant,Online,Low,4,41.67,0,0
TXN008938,268.79,6,6,Travel,POS,Low,3,123.81,0,0
TXN008939,59.17,18,4,Fuel,Contactless,Medium,5,29.87,0,0
TXN008940,45.12,13,0,Online,POS,Low,6,103.22,0,0
TXN008941,74.47,23,3,Grocery,Online,Medium,4,130.76,0,0
TXN008942,59.33,13,2,Grocery,Online,Low,7,73.28,1,1
TXN008943,239.04,14,6,Electronics,Contactless,Low,10,161.44,0,0
TXN008944,317.85,4,4,Restaurant,POS,Low,4,101.66,1,0
TXN008945,43.39,4,4,Travel,Online,Medium,5,29.31,0,0
TXN008946,239.36,20,4,Travel,Online,Low,4,75.9,0,0
TXN008947,182.53,23,0,Grocery,POS,Low,8,151.17,0,0
TXN008948,320.5,1,6,Online,Contactless,High,6,105.06,1,0
TXN008949,33.84,17,4,Electronics,ATM,Low,9,10.0,0,0
TXN008950,103.23,23,4,Grocery,ATM,Low,5,144.4,0,0
TXN008951,38.51,8,0,Restaurant,Contactless,Low,6,97.0,0,0
TXN008952,208.54,9,4,Grocery,Online,Medium,10,109.58,0,0
TXN008953,0.64,17,3,Fuel,Online,Low,7,58.66,0,0
TXN008954,99.84,3,3,Fuel,POS,Low,6,89.65,0,0
TXN008955,49.72,7,0,Grocery,Online,Low,4,78.83,0,0
TXN008956,46.75,17,3,Electronics,Online,Low,2,107.19,0,0
TXN008957,124.24,19,5,Fuel,Online,Low,5,105.67,0,0
TXN008958,228.85,16,5,Electronics,Online,High,5,148.99,0,0
TXN008959,112.75,15,5,Electronics,Online,Low,10,124.0,0,0
TXN008960,230.22,17,2,Travel,Contactless,Low,7,121.66,0,0
TXN008961,36.88,6,4,Grocery,ATM,Low,5,112.13,0,0
TXN008962,87.95,0,2,Restaurant,POS,High,7,105.03,0,0
TXN008963,71.86,0,3,Restaurant,Online,Low,8,159.51,0,0
TXN008964,1.41,17,0,Travel,Online,Medium,3,90.38,0,0
TXN008965,97.65,3,5,Luxury,POS,Low,6,52.94,0,0
TXN008966,130.0,22,0,Grocery,Contactless,Low,4,31.75,1,0
TXN008967,107.55,19,2,Grocery,POS,Low,3,55.36,0,0
TXN008968,159.94,20,3,Restaurant,Online,Low,4,147.26,0,0
TXN008969,101.65,19,6,Travel,Contactless,Low,4,95.57,1,1
TXN008970,8.29,3,4,Electronics,Online,Low,4,113.06,0,0
TXN008971,14.86,5,6,Fuel,Online,Medium,7,80.91,0,0
TXN008972,108.9,2,3,Travel,Contactless,Low,3,102.34,0,0
TXN008973,38.59,5,5,Travel,ATM,Low,7,81.26,0,0
TXN008974,9.96,12,3,Restaurant,Contactless,Low,5,93.71,0,0
TXN008975,67.37,22,0,Grocery,Online,Low,4,106.56,0,0
TXN008976,96.98,6,1,Grocery,Online,Low,6,107.58,0,0
TXN008977,47.83,23,5,Electronics,ATM,Low,9,43.97,0,0
TXN008978,152.94,3,6,Grocery,POS,Low,4,99.66,0,0
TXN008979,123.86,0,4,Online,ATM,Low,6,60.57,0,0
TXN008980,48.56,5,5,Grocery,Contactless,High,7,54.93,0,0
TXN008981,168.72,23,5,Grocery,Online,Low,6,104.61,0,0
TXN008982,125.53,4,4,Grocery,POS,Low,4,51.89,0,0
TXN008983,121.75,12,6,Restaurant,POS,Medium,7,51.58,0,0
TXN008984,96.74,18,5,Fuel,POS,Low,7,66.58,0,0
TXN008985,1.37,3,0,Restaurant,Online,Low,1,54.3,0,1
TXN008986,143.09,23,3,Online,Online,Low,2,10.0,0,0
TXN008987,56.6,5,0,Fuel,Contactless,Low,1,98.57,0,1
TXN008988,342.95,12,3,Grocery,Contactless,Low,4,112.37,0,0
TXN008989,204.44,4,1,Travel,POS,Low,5,151.22,0,0
TXN008990,106.32,12,5,Luxury,ATM,Low,8,94.66,1,0
TXN008991,34.87,9,1,Grocery,Online,Low,6,87.23,0,0
TXN008992,27.34,2,2,Grocery,POS,Medium,5,111.19,0,0
TXN008993,49.93,22,6,Travel,Contactless,Low,6,136.41,0,0
TXN008994,77.68,12,3,Electronics,POS,High,4,155.59,0,1
TXN008995,42.13,11,0,Fuel,Contactless,High,8,111.02,1,1
TXN008996,86.82,3,0,Luxury,Online,Low,4,162.63,0,0
TXN008997,21.69,9,5,Grocery,Online,Low,8,155.94,0,0
TXN008998,456.45,2,0,Restaurant,ATM,Low,4,75.64,0,0
TXN008999,13.7,16,2,Grocery,Online,Low,4,10.0,1,0
TXN009000,322.49,8,4,Grocery,Contactless,Low,4,58.63,0,0
TXN009001,293.82,0,0,Restaurant,Online,Low,5,79.91,0,1
TXN009002,89.42,17,5,Grocery,Contactless,Low,4,74.05,0,0
TXN009003,154.88,8,1,Travel,Online,Low,3,85.6,0,0
TXN009004,68.73,20,6,Grocery,POS,Medium,2,57.25,1,0
TXN009005,119.32,19,0,Grocery,ATM,Low,2,123.02,0,0
TXN009006,49.97,8,0,Grocery,Online,Low,8,72.48,1,0
TXN009007,43.0,1,0,Luxury,ATM,Low,7,92.21,0,0
TXN009008,103.6,18,5,Electronics,ATM,Low,5,95.11,0,0
TXN009009,82.73,15,6,Electronics,Online,Low,8,115.41,0,0
TXN009010,103.97,2,4,Fuel,Contactless,Medium,2,124.27,0,0
TXN009011,40.54,15,0,Restaurant,Online,Low,11,127.28,0,0
TXN009012,54.87,20,4,Grocery,POS,Low,2,127.81,0,0
TXN009013,10.52,12,4,Online,Online,Low,5,177.22,0,0
TXN009014,6.44,2,6,Online,ATM,Medium,5,101.84,0,0
TXN009015,35.08,9,6,Fuel,POS,Medium,5,106.36,0,0
TXN009016,9.26,21,2,Fuel,ATM,High,7,102.23,0,1
TXN009017,13.15,17,1,Online,Online,Medium,9,101.62,0,0
TXN009018,201.15,5,0,Fuel,POS,Low,4,92.61,0,0
TXN009019,4.76,5,0,Online,Online,High,3,71.61,0,1
TXN009020,129.08,17,0,Grocery,POS,Low,6,61.67,0,0
TXN009021,38.19,5,4,Fuel,POS,Low,3,112.12,0,0
TXN009022,246.26,5,6,Online,ATM,Low,3,52.1,0,0
TXN009023,79.63,21,3,Electronics,POS,Low,3,83.46,1,0
TXN009024,43.76,12,1,Electronics,Online,Medium,5,138.49,1,0
TXN009025,87.49,13,5,Restaurant,Online,Low,3,95.68,0,0
TXN009026,57.74,20,0,Online,Contactless,Medium,4,86.8,0,0
TXN009027,99.7,6,3,Grocery,Online,Medium,3,111.24,0,0
TXN009028,14.6,12,3,Online,POS,Medium,4,134.82,0,0
TXN009029,696.72,14,6,Restaurant,Contactless,Low,6,53.51,0,0
TXN009030,66.52,11,3,Online,Online,Low,4,103.38,0,0
TXN009031,51.37,20,1,Travel,POS,Medium,2,24.08,0,0
TXN009032,148.63,0,3,Restaurant,POS,Low,8,128.14,0,0
TXN009033,54.29,2,5,Luxury,Contactless,Medium,3,93.63,1,0
TXN009034,214.97,17,0,Grocery,Online,Medium,1,147.59,0,0
TXN009035,72.68,21,5,Online,Contactless,Low,6,146.36,0,0
TXN009036,152.57,7,0,Grocery,POS,Low,4,95.93,0,0
TXN009037,13.64,1,2,Grocery,Online,Low,6,68.95,0,0
TXN009038,224.59,3,4,Restaurant,POS,Medium,4,106.31,0,0
TXN009039,159.69,17,3,Grocery,Online,Low,9,107.42,0,0
TXN009040,28.55,12,5,Travel,Contactless,Low,5,92.19,0,0
TXN009041,18.84,14,4,Travel,POS,Low,2,130.81,0,0
TXN009042,45.63,1,4,Grocery,POS,Low,4,162.88,0,0
TXN009043,447.92,9,4,Grocery,Online,Low,8,118.19,0,0
TXN009044,35.62,1,4,Fuel,POS,Low,6,113.71,0,1
TXN009045,73.08,20,4,Online,Online,Low,4,159.82,0,0
TXN009046,3.66,11,0,Luxury,POS,Low,6,120.83,1,0
TXN009047,60.75,4,1,Grocery,ATM,Low,9,104.08,1,0
TXN009048,101.65,11,3,Online,POS,Medium,3,90.46,0,0
TXN009049,367.23,22,3,Electronics,Contactless,Medium,3,45.37,0,0
TXN009050,87.26,0,0,Electronics,Online,Medium,2,132.5,0,0
TXN009051,205.18,1,5,Grocery,POS,Low,1,139.86,0,0
TXN009052,95.06,15,0,Electronics,POS,Low,8,61.44,1,0
TXN009053,5.0,21,6,Restaurant,Contactless,Low,5,73.89,0,0
TXN009054,45.4,1,4,Fuel,Online,Medium,5,33.79,0,0
TXN009055,102.84,15,1,Luxury,POS,Low,3,82.91,0,0
TXN009056,360.92,19,3,Restaurant,POS,Low,6,132.27,0,0
TXN009057,235.19,15,5,Electronics,POS,Medium,2,108.8,0,0
TXN009058,31.11,5,2,Restaurant,Online,Low,9,123.57,0,0
TXN009059,29.83,12,0,Grocery,Online,Low,5,79.83,0,0
TXN009060,26.95,11,2,Restaurant,ATM,Low,2,73.35,0,0
TXN009061,306.9,22,3,Electronics,ATM,Low,3,131.82,0,0
TXN009062,229.81,9,0,Grocery,POS,Medium,2,90.35,0,0
TXN009063,178.94,4,3,Electronics,POS,Medium,4,76.92,0,0
TXN009064,59.85,7,0,Online,ATM,Medium,4,103.31,0,0
TXN009065,84.23,5,5,Restaurant,Online,Low,4,58.54,0,0
TXN009066,74.91,4,3,Online,Contactless,Low,4,124.28,0,0
TXN009067,35.07,19,6,Fuel,ATM,Low,3,86.29,0,0
TXN009068,84.39,21,2,Online,POS,Medium,6,63.36,0,0
TXN009069,3.72,5,1,Electronics,Online,Low,4,13.16,0,0
TXN009070,16.96,21,5,Travel,POS,Medium,3,88.69,0,0
TXN009071,261.21,16,6,Electronics,Online,Low,4,90.24,1,0
TXN009072,167.16,5,5,Grocery,Online,Low,9,88.6,0,1
TXN009073,65.96,16,0,Luxury,Online,Medium,9,36.0,0,0
TXN009074,87.37,4,2,Travel,POS,High,3,109.08,0,0
TXN009075,55.44,22,3,Luxury,ATM,Medium,7,125.17,0,0
TXN009076,162.01,16,2,Electronics,POS,Low,7,43.51,0,0
TXN009077,184.0,16,5,Restaurant,POS,Low,3,85.55,1,0
TXN009078,172.91,12,0,Grocery,Online,Medium,4,55.19,0,0
TXN009079,153.88,21,2,Grocery,Online,Low,7,79.87,0,0
TXN009080,27.45,6,6,Online,Online,Medium,9,44.76,0,0
TXN009081,49.49,21,3,Fuel,POS,Low,5,134.21,0,0
TXN009082,76.15,20,4,Online,Online,Low,2,44.91,0,0
TXN009083,48.2,5,5,Electronics,POS,Medium,4,68.21,0,0
TXN009084,168.75,13,1,Online,POS,Low,2,69.78,1,0
TXN009085,47.94,15,1,Restaurant,Online,Low,6,122.32,0,0
TXN009086,17.85,2,5,Fuel,POS,Low,2,129.66,1,0
TXN009087,61.11,8,4,Electronics,POS,Low,5,115.58,0,0
TXN009088,468.93,14,0,Luxury,POS,Low,8,76.07,0,0
TXN009089,30.72,20,2,Luxury,POS,Medium,0,21.73,0,0
TXN009090,113.66,17,2,Fuel,ATM,Low,4,79.53,0,0
TXN009091,68.08,9,4,Restaurant,ATM,Low,3,44.29,0,0
TXN009092,8.84,9,6,Fuel,Contactless,Low,8,97.55,0,0
TXN009093,80.3,22,4,Travel,POS,High,6,104.87,0,0
TXN009094,145.35,2,3,Online,Contactless,Low,7,41.08,0,0
TXN009095,86.39,0,3,Electronics,Online,Low,5,135.17,0,0
TXN009096,246.79,2,1,Restaurant,Contactless,Medium,1,127.33,0,0
TXN009097,40.92,4,0,Electronics,Contactless,Medium,4,95.38,0,0
TXN009098,10.82,6,0,Fuel,Online,Low,3,111.31,0,1
TXN009099,330.93,2,6,Online,POS,Low,4,149.93,0,0
TXN009100,57.02,3,4,Electronics,Online,High,6,84.27,1,0
TXN009101,103.08,16,1,Grocery,POS,Low,11,142.49,0,0
TXN009102,188.43,2,1,Travel,POS,Low,5,93.05,1,0
TXN009103,47.04,22,3,Restaurant,POS,High,4,48.47,0,1
TXN009104,151.12,3,2,Fuel,Online,Low,4,88.63,0,0
TXN009105,17.46,1,6,Grocery,POS,Medium,0,117.2,1,0
TXN009106,41.32,13,0,Grocery,ATM,Low,8,79.6,0,0
TXN009107,18.76,4,6,Electronics,POS,Low,5,192.39,0,0
TXN009108,200.07,20,1,Restaurant,Online,Low,5,139.86,0,0
TXN009109,30.22,1,3,Fuel,POS,Low,5,141.89,0,0
TXN009110,151.65,14,3,Restaurant,Contactless,Medium,4,193.87,0,0
TXN009111,344.39,10,3,Grocery,Online,High,5,96.69,0,0
TXN009112,90.04,21,6,Grocery,POS,Low,1,86.2,0,0
TXN009113,93.19,9,2,Grocery,Online,Low,3,134.39,0,0
TXN009114,74.17,19,1,Restaurant,POS,Low,4,105.2,0,0
TXN009115,47.32,0,4,Electronics,ATM,Medium,2,73.67,1,0
TXN009116,77.47,18,4,Online,Online,Medium,5,83.12,0,0
TXN009117,110.8,13,3,Electronics,POS,Medium,7,24.51,0,0
TXN009118,512.17,22,3,Electronics,Online,Medium,7,117.29,0,0
TXN009119,333.22,21,2,Fuel,POS,Low,4,130.87,0,0
TXN009120,237.79,13,3,Electronics,Online,Low,3,169.02,0,0
TXN009121,263.93,0,5,Luxury,Online,Low,10,155.74,0,0
TXN009122,75.7,8,1,Online,ATM,Low,8,176.78,0,0
TXN009123,128.56,16,3,Grocery,Contactless,Low,5,103.11,0,0
TXN009124,270.53,13,3,Restaurant,Online,Low,9,112.46,0,0
TXN009125,59.9,12,1,Restaurant,Online,Low,7,82.17,1,0
TXN009126,391.67,12,0,Online,Contactless,Low,8,100.98,0,0
TXN009127,64.5,5,5,Electronics,Contactless,Low,2,114.74,0,0
TXN009128,110.28,6,5,Grocery,ATM,High,4,119.42,0,0
TXN009129,148.46,1,4,Fuel,Contactless,Medium,4,70.45,0,0
TXN009130,360.92,7,3,Fuel,Contactless,Low,6,108.91,0,0
TXN009131,33.66,23,1,Travel,POS,Low,8,52.07,0,0
TXN009132,164.51,5,4,Online,POS,Low,4,121.11,0,0
TXN009133,88.28,2,6,Grocery,Online,High,3,125.8,0,0
TXN009134,37.53,17,6,Luxury,Contactless,Low,4,144.04,0,0
TXN009135,179.86,17,2,Online,POS,Low,6,81.49,0,0
TXN009136,96.41,21,6,Online,Online,Low,4,168.37,0,0
TXN009137,129.8,22,6,Travel,Contactless,Medium,4,41.14,1,0
TXN009138,46.79,5,0,Travel,Contactless,Low,4,67.84,1,0
TXN009139,78.77,10,3,Grocery,Online,Low,5,154.1,0,0
TXN009140,115.28,2,0,Online,POS,Low,7,84.5,0,0
TXN009141,62.29,15,3,Electronics,POS,Low,5,130.83,0,0
TXN009142,26.53,4,3,Grocery,Contactless,Low,8,107.79,0,0
TXN009143,391.29,23,3,Fuel,Contactless,Medium,3,103.23,0,0
TXN009144,85.96,21,0,Travel,ATM,High,5,166.1,0,0
TXN009145,158.88,1,5,Fuel,Contactless,Low,4,47.35,0,0
TXN009146,63.53,14,2,Travel,POS,Medium,7,123.44,1,0
TXN009147,52.65,15,5,Fuel,Online,Low,6,82.98,0,0
TXN009148,62.74,6,1,Electronics,POS,Low,5,108.86,0,0
TXN009149,63.15,15,1,Grocery,ATM,Medium,6,65.19,1,0
TXN009150,94.28,23,6,Fuel,POS,Low,3,101.74,0,0
TXN009151,94.09,3,5,Grocery,POS,Low,9,123.84,0,0
TXN009152,82.5,15,2,Fuel,Contactless,Low,3,139.89,0,0
TXN009153,17.37,16,6,Grocery,Online,Low,8,91.43,0,1
TXN009154,82.24,1,2,Online,Contactless,Medium,4,72.86,0,0
TXN009155,22.23,15,3,Restaurant,Online,Medium,5,70.9,0,0
TXN009156,16.18,3,3,Restaurant,POS,Low,3,147.82,0,0
TXN009157,323.73,6,1,Electronics,Online,Low,2,98.42,0,0
TXN009158,111.45,17,3,Grocery,Contactless,Medium,3,83.47,0,0
TXN009159,129.28,5,6,Restaurant,Online,Low,2,131.54,0,0
TXN009160,61.66,17,3,Restaurant,Contactless,Low,5,101.71,0,0
TXN009161,287.6,6,2,Grocery,POS,Medium,5,71.16,0,0
TXN009162,121.91,1,0,Grocery,POS,Medium,9,92.84,0,0
TXN009163,175.93,18,5,Online,Contactless,Low,5,98.25,0,0
TXN009164,55.17,8,4,Electronics,POS,Low,9,10.0,0,0
TXN009165,386.3,3,4,Grocery,Online,Low,2,83.19,0,0
TXN009166,206.08,13,3,Grocery,POS,High,6,49.64,0,0
TXN009167,230.86,4,3,Travel,Online,Medium,2,126.33,0,0
TXN009168,22.68,6,5,Travel,POS,Medium,7,107.03,0,0
TXN009169,37.92,7,4,Electronics,Online,Low,6,99.15,0,0
TXN009170,40.36,14,2,Grocery,Contactless,Medium,4,164.5,0,0
TXN009171,37.91,18,4,Fuel,POS,Low,2,126.62,0,0
TXN009172,232.06,10,4,Electronics,Online,Medium,3,35.09,0,0
TXN009173,3.89,19,6,Electronics,POS,Low,4,90.69,0,0
TXN009174,9.5,22,4,Electronics,Online,Medium,6,99.41,0,0
TXN009175,38.41,3,3,Grocery,Online,Low,10,140.31,0,0
TXN009176,26.76,17,6,Travel,Online,Medium,4,115.9,0,0
TXN009177,31.65,13,3,Restaurant,POS,Low,6,112.61,0,0
TXN009178,191.9,5,5,Luxury,POS,Low,8,123.53,0,0
TXN009179,99.37,15,4,Fuel,Online,Low,2,10.0,0,0
TXN009180,0.69,17,3,Online,Contactless,Low,1,54.26,0,0
TXN009181,67.31,0,5,Online,POS,Low,5,143.36,0,0
TXN009182,62.89,7,4,Electronics,Online,Low,2,92.93,0,0
TXN009183,14.52,0,2,Electronics,Online,Low,3,68.12,0,0
TXN009184,135.29,0,3,Travel,POS,Low,5,101.45,0,0
TXN009185,145.32,18,0,Travel,Online,Low,9,155.56,0,0
TXN009186,153.14,20,5,Online,Online,Low,7,94.06,0,0
TXN009187,156.44,9,3,Restaurant,Online,Low,7,133.42,0,0
TXN009188,0.01,17,2,Fuel,POS,High,9,60.97,0,0
TXN009189,369.29,11,2,Electronics,Contactless,Low,9,129.03,0,0
TXN009190,201.98,16,3,Fuel,POS,Low,3,52.12,0,0
TXN009191,281.19,0,1,Online,POS,Low,6,10.0,0,0
TXN009192,1.89,7,5,Online,Online,Medium,3,171.26,1,0
TXN009193,325.92,9,4,Grocery,POS,Low,3,91.84,0,0
TXN009194,199.15,9,4,Restaurant,POS,Medium,3,178.42,0,0
TXN009195,217.84,17,2,Fuel,Online,Low,3,114.43,0,0
TXN009196,11.75,8,3,Electronics,Online,Medium,6,106.03,0,0
TXN009197,161.09,1,1,Online,Online,High,3,29.03,0,0
TXN009198,386.02,2,5,Restaurant,Online,Low,11,112.35,0,0
TXN009199,136.19,1,0,Electronics,Contactless,Low,4,191.65,0,0
TXN009200,101.43,5,4,Fuel,Contactless,Medium,7,120.87,0,0
TXN009201,349.43,22,6,Electronics,POS,Medium,8,176.12,0,0
TXN009202,70.21,11,5,Fuel,Online,Low,2,138.85,0,0
TXN009203,109.74,21,5,Grocery,POS,High,5,115.03,0,0
TXN009204,77.63,18,1,Grocery,Contactless,Medium,5,10.0,0,0
TXN009205,324.09,14,5,Restaurant,Contactless,Low,5,36.83,0,0
TXN009206,9.5,18,4,Restaurant,POS,Low,4,92.83,0,0
TXN009207,83.45,11,3,Restaurant,Online,Low,0,144.08,0,0
TXN009208,139.37,17,4,Travel,Contactless,Low,4,98.56,0,0
TXN009209,188.37,15,0,Online,Online,Low,5,144.39,0,0
TXN009210,104.97,1,3,Online,Online,High,4,43.14,0,0
TXN009211,287.52,10,2,Fuel,ATM,High,7,133.67,0,0
TXN009212,341.66,11,1,Grocery,Contactless,Low,3,83.62,0,0
TXN009213,7.98,4,4,Electronics,Online,Low,7,82.01,0,0
TXN009214,61.77,23,3,Restaurant,Contactless,Medium,4,117.13,0,0
TXN009215,2.85,5,5,Online,Online,Medium,4,10.0,1,0
TXN009216,47.95,10,3,Restaurant,POS,Low,2,55.32,0,0
TXN009217,92.37,20,4,Fuel,Online,Low,10,204.79,0,0
TXN009218,290.02,9,2,Restaurant,POS,Medium,11,100.04,0,0
TXN009219,224.93,3,4,Fuel,POS,Low,7,159.43,0,0
TXN009220,16.37,8,2,Online,ATM,Low,2,58.52,0,0
TXN009221,11.72,11,5,Luxury,Contactless,Medium,7,51.82,0,0
TXN009222,106.78,9,4,Travel,Contactless,Low,4,104.69,0,0
TXN009223,91.14,13,3,Fuel,POS,High,4,72.99,0,0
TXN009224,37.17,4,0,Electronics,Online,Medium,3,105.32,0,0
TXN009225,275.66,0,0,Grocery,Contactless,Low,5,132.28,0,0
TXN009226,314.68,4,5,Grocery,Contactless,Low,4,177.78,0,1
TXN009227,61.82,15,6,Grocery,Contactless,Low,6,93.02,1,0
TXN009228,265.2,4,6,Online,Online,Low,4,137.36,0,0
TXN009229,58.13,4,3,Grocery,ATM,Low,4,109.7,0,0
TXN009230,160.19,17,0,Grocery,Contactless,Medium,8,85.61,0,0
TXN009231,77.54,5,5,Fuel,POS,Medium,5,72.36,0,0
TXN009232,15.69,20,2,Fuel,POS,Low,3,108.46,0,0
TXN009233,315.62,17,3,Online,Contactless,Medium,3,73.71,0,0
TXN009234,72.64,9,6,Grocery,POS,Medium,5,95.05,0,0
TXN009235,159.13,14,2,Online,POS,High,5,109.05,0,0
TXN009236,54.91,23,3,Grocery,POS,Medium,6,10.0,1,0
TXN009237,2.29,21,2,Online,POS,Low,5,54.63,0,0
TXN009238,12.71,10,2,Fuel,POS,Low,9,139.22,0,0
TXN009239,82.27,18,0,Restaurant,POS,Low,6,99.87,0,0
TXN009240,140.53,12,3,Electronics,POS,Medium,1,132.6,1,1
TXN009241,48.91,19,4,Restaurant,Contactless,Low,6,58.05,0,0
TXN009242,142.69,2,0,Restaurant,POS,High,8,96.49,0,0
TXN009243,143.93,15,2,Grocery,Online,High,8,38.06,1,1
TXN009244,146.06,6,2,Grocery,Online,Low,2,152.34,0,0
TXN009245,81.4,11,6,Online,ATM,Medium,1,152.77,0,0
TXN009246,295.65,14,4,Fuel,POS,Medium,2,85.06,0,0
TXN009247,80.61,7,6,Online,POS,Low,4,12.36,0,0
TXN009248,71.8,22,4,Restaurant,POS,Low,3,204.37,0,0
TXN009249,26.68,16,2,Electronics,Contactless,Low,7,137.19,0,0
TXN009250,44.12,0,4,Grocery,Online,High,4,125.3,0,0
TXN009251,5.19,20,1,Online,POS,High,7,140.07,0,0
TXN009252,120.46,7,6,Restaurant,Contactless,Low,3,115.55,0,0
TXN009253,34.29,13,6,Grocery,POS,Low,10,83.54,0,0
TXN009254,43.52,9,0,Restaurant,POS,Low,3,53.39,1,1
TXN009255,176.79,18,3,Grocery,Online,Low,4,146.21,0,0
TXN009256,47.56,7,6,Online,Online,Low,5,77.59,0,0
TXN009257,33.28,18,4,Grocery,Online,Low,3,47.74,0,0
TXN009258,22.22,3,4,Grocery,POS,Low,6,79.53,0,0
TXN009259,178.92,9,1,Grocery,ATM,Low,3,92.0,0,0
TXN009260,16.67,22,3,Grocery,Online,Medium,4,116.98,0,0
TXN009261,72.56,2,1,Fuel,POS,Low,4,112.05,0,0
TXN009262,84.85,3,3,Restaurant,Online,Medium,10,126.3,0,0
TXN009263,139.54,15,6,Travel,Contactless,Low,6,47.13,1,0
TXN009264,120.38,23,6,Restaurant,POS,Low,1,140.71,1,0
TXN009265,199.74,3,0,Electronics,Online,Medium,6,109.94,0,0
TXN009266,5.49,19,4,Restaurant,Online,Medium,8,113.46,0,0
TXN009267,42.19,19,0,Online,ATM,Low,6,150.19,0,0
TXN009268,39.44,12,3,Electronics,POS,Low,2,83.91,0,0
TXN009269,18.94,20,4,Electronics,Online,Low,11,119.35,0,0
TXN009270,40.96,16,6,Fuel,Online,Low,10,128.31,0,0
TXN009271,44.49,22,1,Electronics,POS,Medium,5,10.0,0,0
TXN009272,88.55,15,6,Electronics,Online,Low,6,64.71,0,0
TXN009273,130.77,16,6,Travel,Online,Low,5,128.36,0,0
TXN009274,57.58,5,2,Online,ATM,Low,3,94.78,0,0
TXN009275,152.53,2,1,Fuel,ATM,Medium,3,31.39,0,0
TXN009276,49.17,19,2,Travel,POS,Low,7,81.32,0,0
TXN009277,41.15,23,1,Grocery,POS,Low,2,135.26,0,0
TXN009278,93.49,3,3,Fuel,Online,Low,4,108.66,0,1
TXN009279,2.88,7,0,Restaurant,Online,Low,3,64.45,0,0
TXN009280,9.98,19,2,Fuel,POS,Low,7,85.79,0,0
TXN009281,64.95,8,3,Grocery,Online,Medium,8,34.78,1,0
TXN009282,343.58,21,0,Travel,ATM,Low,4,63.63,0,0
TXN009283,153.41,0,0,Luxury,POS,Medium,4,70.47,0,0
TXN009284,11.07,12,4,Restaurant,POS,High,4,165.43,0,1
TXN009285,224.74,1,6,Grocery,Online,Low,7,157.79,0,0
TXN009286,158.15,22,4,Grocery,ATM,Low,4,132.85,1,0
TXN009287,113.28,9,6,Electronics,Online,Medium,4,122.92,0,0
TXN009288,205.97,22,4,Grocery,POS,Low,4,36.72,0,0
TXN009289,62.12,18,2,Luxury,Contactless,High,1,28.49,0,0
TXN009290,30.05,16,2,Restaurant,POS,Low,6,137.16,0,0
TXN009291,86.1,23,6,Restaurant,Online,Low,4,17.41,0,0
TXN009292,95.51,12,0,Online,Online,Low,5,103.97,0,0
TXN009293,92.75,13,2,Grocery,POS,High,4,48.56,0,1
TXN009294,99.91,10,0,Restaurant,Online,Medium,5,113.59,0,0
TXN009295,356.42,9,3,Grocery,POS,Medium,5,101.16,0,0
TXN009296,279.04,6,1,Grocery,Online,High,6,121.16,0,0
TXN009297,250.22,9,0,Grocery,Online,High,6,52.55,1,1
TXN009298,193.99,23,0,Online,ATM,Low,3,89.23,0,0
TXN009299,344.67,0,3,Fuel,Contactless,Medium,6,58.12,0,0
TXN009300,12.44,13,6,Grocery,POS,Medium,11,107.76,0,0
TXN009301,36.97,2,4,Restaurant,Contactless,Low,5,137.83,0,0
TXN009302,82.0,12,5,Grocery,Contactless,Low,4,156.69,1,0
TXN009303,224.91,1,6,Grocery,POS,High,8,11.59,0,1
TXN009304,84.42,16,4,Travel,Contactless,Low,2,141.66,0,0
TXN009305,165.42,20,4,Grocery,Online,Low,10,168.18,0,0
TXN009306,17.95,2,6,Online,Contactless,Low,5,10.0,0,0
TXN009307,34.91,14,6,Restaurant,Contactless,Low,7,71.62,0,0
TXN009308,157.91,7,0,Grocery,Contactless,Low,6,58.64,1,0
TXN009309,21.6,5,0,Grocery,Online,Low,6,79.46,0,0
TXN009310,51.94,8,2,Restaurant,Online,Low,8,149.19,0,0
TXN009311,36.92,10,2,Electronics,Online,Low,3,33.38,0,0
TXN009312,51.67,21,1,Fuel,POS,Low,4,46.72,0,0
TXN009313,147.85,1,1,Travel,POS,Medium,4,61.92,0,0
TXN009314,55.03,8,5,Travel,Online,High,4,191.29,0,0
TXN009315,97.23,17,6,Restaurant,ATM,Low,1,59.75,0,0
TXN009316,12.63,18,2,Online,ATM,Low,6,93.08,0,0
TXN009317,196.18,21,6,Grocery,Contactless,High,4,50.73,0,0
TXN009318,55.42,17,0,Grocery,POS,Medium,5,97.22,0,0
TXN009319,125.48,4,3,Travel,Online,Low,6,86.23,0,0
TXN009320,155.09,17,2,Electronics,Online,High,6,84.94,0,0
TXN009321,28.24,11,0,Fuel,POS,Medium,5,52.64,0,0
TXN009322,259.2,3,6,Travel,POS,Low,4,123.41,1,0
TXN009323,114.92,14,2,Electronics,POS,Low,6,172.77,0,0
TXN009324,67.19,10,4,Grocery,Contactless,Medium,5,16.08,0,0
TXN009325,24.16,18,2,Restaurant,Contactless,Low,3,62.82,1,0
